120071.ETR,GB0031215220
A1A4KZ.ETR,DE000A1A4KZ1
A1A4LE.ETR,DE000A1A4LE4
A1A4LG.ETR,DE000A1A4LG9
A1A4M0.ETR,DE000A1A4M09
A1A4M1.ETR,DE000A1A4M17
A1A4M2.ETR,DE000A1A4M25
A1A4M3.ETR,DE000A1A4M33
A1A4M4.ETR,DE000A1A4M41
A1A4M5.ETR,DE000A1A4M58
A1A4M6.ETR,DE000A1A4M66
A1A4NH.ETR,DE000A1A4NH3
A1A4PA.ETR,DE000A1A4PA3
A1A4PB.ETR,DE000A1A4PB1
A1A4PC.ETR,DE000A1A4PC9
A1A4PG.ETR,DE000A1A4PG0
A1A4PH.ETR,DE000A1A4PH8
A1A4PJ.ETR,DE000A1A4PJ4
A1A6V4.ETR,DE000A1A6V48
A1A6WE.ETR,DE000A1A6WE6
A1C3R3.ETR,US3390411052
A1C5WJ.ETR,NL0009538784
A1C6TV.ETR,US9100471096
A1C7VF.ETR,US33616C1009
A1C8XS.ETR,GB00B647W791
A1C9CM.ETR,US37045V1008
A1CTQA.ETR,US8545021011
A1CUXD.ETR,CH0110240600
A1CX36.ETR,US8485771021
A1CX3T.ETR,US88160R1014
A1DAHH.ETR,DE000A1DAHH0
A1EMG5.ETR,DE000A1EMG56
A1EMHE.ETR,DE000A1EMHE0
A1EWVR.ETR,DE000A1EWVR2
A1EWVY.ETR,DE000A1EWVY8
A1EWWW.ETR,DE000A1EWWW0
A1EWXA.ETR,DE000A1EWXA4
A1EX0A.ETR,DE000A1EX0A1
A1EX0B.ETR,DE000A1EX0B9
A1EX0C.ETR,DE000A1EX0C7
A1EX0F.ETR,DE000A1EX0F0
A1EX0G.ETR,DE000A1EX0G8
A1EX10.ETR,DE000A1EX101
A1EX11.ETR,DE000A1EX119
A1EX12.ETR,DE000A1EX127
A1EX15.ETR,DE000A1EX150
A1EX1W.ETR,DE000A1EX1W3
A1EX1X.ETR,DE000A1EX1X1
A1EX1Y.ETR,DE000A1EX1Y9
A1EX1Z.ETR,DE000A1EX1Z6
A1EX20.ETR,DE000A1EX200
A1EX21.ETR,DE000A1EX218
A1EX22.ETR,DE000A1EX226
A1EX23.ETR,DE000A1EX234
A1EX24.ETR,DE000A1EX242
A1EX25.ETR,DE000A1EX259
A1EX26.ETR,DE000A1EX267
A1EX27.ETR,DE000A1EX275
A1EX28.ETR,DE000A1EX283
A1EX29.ETR,DE000A1EX291
A1EX2B.ETR,DE000A1EX2B5
A1EX2D.ETR,DE000A1EX2D1
A1EX2E.ETR,DE000A1EX2E9
A1EX2F.ETR,DE000A1EX2F6
A1EX2G.ETR,DE000A1EX2G4
A1EX2H.ETR,DE000A1EX2H2
A1EX2J.ETR,DE000A1EX2J8
A1EX2K.ETR,DE000A1EX2K6
A1EX2L.ETR,DE000A1EX2L4
A1EX2M.ETR,DE000A1EX2M2
A1EX2N.ETR,DE000A1EX2N0
A1EX2P.ETR,DE000A1EX2P5
A1EX2Q.ETR,DE000A1EX2Q3
A1EX2R.ETR,DE000A1EX2R1
A1EX2S.ETR,DE000A1EX2S9
A1EX2T.ETR,DE000A1EX2T7
A1EX2U.ETR,DE000A1EX2U5
A1EX2V.ETR,DE000A1EX2V3
A1EX2W.ETR,DE000A1EX2W1
A1EX2X.ETR,DE000A1EX2X9
A1EX2Y.ETR,DE000A1EX2Y7
A1EX2Z.ETR,DE000A1EX2Z4
A1EX3A.ETR,DE000A1EX3A5
A1EXB1.ETR,DE000A1EXB17
A1EXB4.ETR,DE000A1EXB41
A1EXB5.ETR,DE000A1EXB58
A1EXB6.ETR,DE000A1EXB66
A1EXB7.ETR,DE000A1EXB74
A1EXCB.ETR,DE000A1EXCB4
A1EXCF.ETR,DE000A1EXCF5
A1EXCG.ETR,DE000A1EXCG3
A1EXCJ.ETR,DE000A1EXCJ7
A1EXCK.ETR,DE000A1EXCK5
A1EXCM.ETR,DE000A1EXCM1
A1EXCN.ETR,DE000A1EXCN9
A1EXCQ.ETR,DE000A1EXCQ2
A1EXCR.ETR,DE000A1EXCR0
A1EXET.ETR,DE000A1EXET2
A1EXEU.ETR,DE000A1EXEU0
A1EXFX.ETR,DE000A1EXFX1
A1EXH4.ETR,DE000A1EXH45
A1EXH5.ETR,DE000A1EXH52
A1EXJ3.ETR,DE000A1EXJ35
A1EXJ4.ETR,DE000A1EXJ43
A1EXJ5.ETR,DE000A1EXJ50
A1EXJ6.ETR,DE000A1EXJ68
A1EXJ7.ETR,DE000A1EXJ76
A1EXJ8.ETR,DE000A1EXJ84
A1EXJ9.ETR,DE000A1EXJ92
A1EXJA.ETR,DE000A1EXJA1
A1EXJN.ETR,DE000A1EXJN4
A1EXJP.ETR,DE000A1EXJP9
A1EXK5.ETR,DE000A1EXK57
A1EXK6.ETR,DE000A1EXK65
A1EXK7.ETR,DE000A1EXK73
A1EXKA.ETR,DE000A1EXKA9
A1EXL0.ETR,DE000A1EXL07
A1EXL1.ETR,DE000A1EXL15
A1EXL6.ETR,DE000A1EXL64
A1EXLC.ETR,DE000A1EXLC3
A1EXLD.ETR,DE000A1EXLD1
A1EXLF.ETR,DE000A1EXLF6
A1EXLZ.ETR,DE000A1EXLZ4
A1EXN2.ETR,DE000A1EXN21
A1EXN3.ETR,DE000A1EXN39
A1EXN4.ETR,DE000A1EXN47
A1EXNQ.ETR,DE000A1EXNQ9
A1EXNR.ETR,DE000A1EXNR7
A1EXNS.ETR,DE000A1EXNS5
A1EXNW.ETR,DE000A1EXNW7
A1EXNX.ETR,DE000A1EXNX5
A1EXNY.ETR,DE000A1EXNY3
A1EXPE.ETR,DE000A1EXPE0
A1EXPF.ETR,DE000A1EXPF7
A1EXPG.ETR,DE000A1EXPG5
A1EXPH.ETR,DE000A1EXPH3
A1EXPJ.ETR,DE000A1EXPJ9
A1EXPK.ETR,DE000A1EXPK7
A1EXPL.ETR,DE000A1EXPL5
A1EXPM.ETR,DE000A1EXPM3
A1EXPN.ETR,DE000A1EXPN1
A1EXQ1.ETR,DE000A1EXQ10
A1EXQ6.ETR,DE000A1EXQ69
A1EXQ8.ETR,DE000A1EXQ85
A1EXQP.ETR,DE000A1EXQP4
A1EXQU.ETR,DE000A1EXQU4
A1EXQW.ETR,DE000A1EXQW0
A1EXUE.ETR,DE000A1EXUE0
A1EXUF.ETR,DE000A1EXUF7
A1EXUG.ETR,DE000A1EXUG5
A1EXUJ.ETR,DE000A1EXUJ9
A1EXUL.ETR,DE000A1EXUL5
A1EXV4.ETR,DE000A1EXV47
A1EXV5.ETR,DE000A1EXV54
A1EXV6.ETR,DE000A1EXV62
A1EXV7.ETR,DE000A1EXV70
A1EXV8.ETR,DE000A1EXV88
A1EXV9.ETR,DE000A1EXV96
A1EXW5.ETR,DE000A1EXW53
A1EXW6.ETR,DE000A1EXW61
A1EXWA.ETR,DE000A1EXWA4
A1EXWB.ETR,DE000A1EXWB2
A1EXWH.ETR,DE000A1EXWH9
A1EXY0.ETR,DE000A1EXY02
A1EXY1.ETR,DE000A1EXY10
A1EXY2.ETR,DE000A1EXY28
A1EXY3.ETR,DE000A1EXY36
A1EXY4.ETR,DE000A1EXY44
A1EXY5.ETR,DE000A1EXY51
A1EXY6.ETR,DE000A1EXY69
A1EXY7.ETR,DE000A1EXY77
A1EXY8.ETR,DE000A1EXY85
A1EXY9.ETR,DE000A1EXY93
A1EXZA.ETR,DE000A1EXZA7
A1EXZB.ETR,DE000A1EXZB5
A1EXZC.ETR,DE000A1EXZC3
A1EXZD.ETR,DE000A1EXZD1
A1EXZE.ETR,DE000A1EXZE9
A1EXZF.ETR,DE000A1EXZF6
A1EXZG.ETR,DE000A1EXZG4
A1EXZH.ETR,DE000A1EXZH2
A1EXZJ.ETR,DE000A1EXZJ8
A1EXZK.ETR,DE000A1EXZK6
A1EXZS.ETR,DE000A1EXZS9
A1EXZV.ETR,DE000A1EXZV3
A1EXZW.ETR,DE000A1EXZW1
A1EXZX.ETR,DE000A1EXZX9
A1H6AJ.ETR,ES0177542018
A1H6GK.ETR,US49456B1017
A1H81L.ETR,GB00B63H8491
A1H81M.ETR,CH0126881561
A1H8BV.ETR,DE000A1H8BV3
A1H92V.ETR,US1729674242
A1H9GN.ETR,US69370C1009
A1J0EV.ETR,US26441C2044
A1J4U0.ETR,US6092071058
A1J4U4.ETR,NL0010273215
A1J5RX.ETR,DE000A1J5RX9
A1J6Y4.ETR,US25278X1090
A1J84E.ETR,US00287Y1091
A1J85V.ETR,USN070592100
A1JA81.ETR,US72919P2020
A1JADL.ETR,NL0009767532
A1JC82.ETR,US29355A1079
A1JD3A.ETR,US7512121010
A1JE0N.ETR,US34964C1062
A1JEXK.ETR,US56585A1025
A1JFWK.ETR,US61945C1036
A1JGT0.ETR,MT0000580101
A1JJQC.ETR,NL0009739416
A1JMBU.ETR,US98419M1009
A1JMFQ.ETR,US98986T1088
A1JNDJ.ETR,US57164Y1073
A1JPJY.ETR,US1894641000
A1JRLJ.ETR,US30212P3038
A1JRLK.ETR,US8969452015
A1JS25.ETR,US7374461041
A1JS7T.ETR,US58039P1075
A1JSSD.ETR,CA0203981034
A1JTC1.ETR,GB00B7KR2P84
A1JU1D.ETR,US55405Y1001
A1JUDY.ETR,US5949603048
A1JV4H.ETR,US8486371045
A1JWQU.ETR,US7185461040
A1JWVX.ETR,US30303M1027
A1JX4P.ETR,US81762P1021
A1JXCV.ETR,LU0775917882
A1JXTD.ETR,GB00B7T77214
A1JYVT.ETR,US8010561020
A1JZ0Q.ETR,US6974351057
A1K020.ETR,DE000A1K0201
A1K023.ETR,DE000A1K0235
A1K037.ETR,DE000A1K0375
A1K03W.ETR,DE000A1K03W5
A1KAGC.ETR,DK0060448595
A1KBYX.ETR,US98978V1035
A1ML7J.ETR,DE000A1ML7J1
A1MMCC.ETR,DE000A1MMCC8
A1MME7.ETR,DE000A1MME74
A1MMEV.ETR,DE000A1MMEV4
A1PG50.ETR,DE000A1PG508
A1PHBB.ETR,DE000A1PHBB5
A1PHFF.ETR,DE000A1PHFF7
A1RFMY.ETR,DE000A1RFMY4
A1RFMZ.ETR,DE000A1RFMZ1
A1T7LU.ETR,US8725901040
A1TNNN.ETR,DE000A1TNNN5
A1TNU6.ETR,DE000A1TNU68
A1TNUT.ETR,DE000A1TNUT7
A1TNV9.ETR,DE000A1TNV91
A1TNWJ.ETR,DE000A1TNWJ4
A1W2MF.ETR,US02005N1000
A1W2YK.ETR,CA09228F1036
A1W4ER.ETR,US1630921096
A1W58K.ETR,US76680R2067
A1W5CT.ETR,US5253271028
A1W5H0.ETR,US45866F1049
A1W5SA.ETR,US9224751084
A1W6RN.ETR,IE00B3ZJFC95
A1W6XZ.ETR,US90184L1026
A1W8XE.ETR,US82968B1035
A1W90H.ETR,US00165C1045
A1W97M.ETR,US02376R1023
A1W9NS.ETR,FI4000106299
A1WY6X.ETR,US2220702037
A1X214.ETR,DE000A1X2145
A1X215.ETR,DE000A1X2152
A1X225.ETR,DE000A1X2251
A1X226.ETR,DE000A1X2269
A1X227.ETR,DE000A1X2277
A1X22A.ETR,DE000A1X22A4
A1X2V6.ETR,DE000A1X2V69
A1X2V7.ETR,DE000A1X2V77
A1X2VP.ETR,DE000A1X2VP6
A1X2VQ.ETR,DE000A1X2VQ4
A1X2VR.ETR,DE000A1X2VR2
A1X2VS.ETR,DE000A1X2VS0
A1X2VU.ETR,DE000A1X2VU6
A1X2W6.ETR,DE000A1X2W68
A1X2WD.ETR,DE000A1X2WD0
A1X2WE.ETR,DE000A1X2WE8
A1X2XH.ETR,DE000A1X2XH9
A1X2XJ.ETR,DE000A1X2XJ5
A1X2XK.ETR,DE000A1X2XK3
A1X2XP.ETR,DE000A1X2XP2
A1X2XQ.ETR,DE000A1X2XQ0
A1X2XR.ETR,DE000A1X2XR8
A1X2XY.ETR,DE000A1X2XY4
A1X2XZ.ETR,DE000A1X2XZ1
A1X2Y2.ETR,DE000A1X2Y25
A1X2Y3.ETR,DE000A1X2Y33
A1X2YJ.ETR,DE000A1X2YJ3
A1X2YK.ETR,DE000A1X2YK1
A1X2YL.ETR,DE000A1X2YL9
A1X2YV.ETR,DE000A1X2YV8
A1X3W0.ETR,DE000A1X3W00
A1X3WX.ETR,DE000A1X3WX6
A1X3X3.ETR,DE000A1X3X33
A1X3XX.ETR,DE000A1X3XX4
A1X3YY.ETR,DE000A1X3YY0
A1XA83.ETR,GB00BH4HKS39
A1XA8R.ETR,DK0060534915
A1XDTV.ETR,NL0010696654
A1XE7G.ETR,US38268T1034
A1XFG9.ETR,US3383071012
A1XFVG.ETR,US70432V1026
A1YC91.ETR,DE000A1YC913
A1YC99.ETR,DE000A1YC996
A1YDAZ.ETR,DE000A1YDAZ7
A25421.ETR,DE000A254211
A25429.ETR,DE000A254294
A254W5.ETR,DE000A254W52
A255F1.ETR,DE000A255F11
A255G0.ETR,DE000A255G02
A255G3.ETR,DE000A255G36
A28890.ETR,DE000A288904
A289B0.ETR,DE000A289B07
A289V0.ETR,DE000A289V03
A289VV.ETR,DE000A289VV1
A2AA20.ETR,DE000A2AA204
A2AAA7.ETR,DE000A2AAA75
A2AAE2.ETR,DE000A2AAE22
A2ACKK.ETR,NL0011585146
A2AF0E.ETR,US24906P1093
A2AF8T.ETR,US9043112062
A2AHZ7.ETR,US78409V1044
A2AHZA.ETR,SE0008294334
A2AJ0F.ETR,US34959J1088
A2AJ68.ETR,NL0011832936
A2AJTS.ETR,US45073V1089
A2AJX9.ETR,US16119P1084
A2ANT0.ETR,NL0011794037
A2ANV3.ETR,NL0011821202
A2AQCA.ETR,IE00BY7QL619
A2AR94.ETR,NL0012044747
A2ARCV.ETR,US88339J1051
A2ARTP.ETR,US98850P1093
A2ASAC.ETR,NL0012015705
A2ASF5.ETR,US22266L1061
A2ASUV.ETR,BE0974293251
A2ASZ7.ETR,US0138721065
A2AT0H.ETR,IE00BD845X29
A2BLEB.ETR,DE000A2BLEB9
A2BLGX.ETR,DE000A2BLGX8
A2BLGY.ETR,DE000A2BLGY6
A2BPK3.ETR,DE000A2BPK34
A2BPNB.ETR,DE000A2BPNB1
A2DA41.ETR,DE000A2DA414
A2DA58.ETR,DE000A2DA588
A2DAM0.ETR,DE000A2DAM03
A2DAN1.ETR,DE000A2DAN10
A2DH1A.ETR,US43300A2033
A2DJTU.ETR,US74967X1037
A2DJV6.ETR,IT0005239360
A2DKCH.ETR,NL0012169213
A2DLMS.ETR,US83304A1060
A2DM8U.ETR,US23355L1061
A2DME9.ETR,US02156B1035
A2DPEL.ETR,US7479065010
A2DQWX.ETR,GB00BDR05C01
A2DR54.ETR,LU1618151879
A2DR6K.ETR,GB00BD6K4575
A2DR6L.ETR,IE00BD1RP616
A2DRBP.ETR,CA9628791027
A2DRTZ.ETR,LU1598757687
A2DSYC.ETR,IE00BZ12WP82
A2DUAY.ETR,US05722G1004
A2DUDM.ETR,US10922N1037
A2DVLE.ETR,CA7847301032
A2DVSM.ETR,US1858991011
A2DW4X.ETR,US77543R1023
A2DW84.ETR,US3563901046
A2DW8Z.ETR,LU1673108939
A2DWB8.ETR,CA67077M1086
A2E370.ETR,DE000A2E3707
A2E377.ETR,DE000A2E3772
A2E4K4.ETR,DE000A2E4K43
A2E4LE.ETR,DE000A2E4LE9
A2E4MK.ETR,DE000A2E4MK4
A2E4SV.ETR,DE000A2E4SV8
A2E4T7.ETR,DE000A2E4T77
A2FG24.ETR,DE000A2FG242
A2FG2Q.ETR,DE000A2FG2Q2
A2FG2R.ETR,DE000A2FG2R0
A2FG2S.ETR,DE000A2FG2S8
A2G833.ETR,DE000A2G8332
A2G8X3.ETR,DE000A2G8X31
A2G8XP.ETR,DE000A2G8XP9
A2G9LL.ETR,DE000A2G9LL1
A2G9M1.ETR,DE000A2G9M17
A2G9MZ.ETR,DE000A2G9MZ9
A2GS40.ETR,DE000A2GS401
A2GS5D.ETR,DE000A2GS5D8
A2GS60.ETR,DE000A2GS609
A2GS62.ETR,DE000A2GS625
A2GS63.ETR,DE000A2GS633
A2GSU4.ETR,DE000A2GSU42
A2GSVV.ETR,DE000A2GSVV5
A2GTB0.ETR,DE000A2GTB02
A2GTB4.ETR,DE000A2GTB44
A2GTB5.ETR,DE000A2GTB51
A2GTB6.ETR,DE000A2GTB69
A2GTB7.ETR,DE000A2GTB77
A2GTB8.ETR,DE000A2GTB85
A2GTB9.ETR,DE000A2GTB93
A2GTBT.ETR,DE000A2GTBT9
A2GTBU.ETR,DE000A2GTBU7
A2GTBV.ETR,DE000A2GTBV5
A2GTBW.ETR,DE000A2GTBW3
A2GTBX.ETR,DE000A2GTBX1
A2GTBY.ETR,DE000A2GTBY9
A2GTBZ.ETR,DE000A2GTBZ6
A2GTCA.ETR,DE000A2GTCA7
A2GTCB.ETR,DE000A2GTCB5
A2GTCC.ETR,DE000A2GTCC3
A2GTCD.ETR,DE000A2GTCD1
A2GTCE.ETR,DE000A2GTCE9
A2GYHK.ETR,DE000A2GYHK5
A2GYHL.ETR,DE000A2GYHL3
A2GYHM.ETR,DE000A2GYHM1
A2GYHN.ETR,DE000A2GYHN9
A2GYHP.ETR,DE000A2GYHP4
A2GYHQ.ETR,DE000A2GYHQ2
A2GYJT.ETR,DE000A2GYJT2
A2H5A3.ETR,BE0974320526
A2H5Z1.ETR,LU1704650164
A2H7A5.ETR,NL0012661870
A2H7JF.ETR,US05988J1034
A2J0PW.ETR,DE000A2J0PW5
A2JDGJ.ETR,GB00BF1GH114
A2JE3W.ETR,CH0404880129
A2JE48.ETR,US26210C1045
A2JEGN.ETR,LU1778762911
A2JEXP.ETR,US09857L1089
A2JF28.ETR,US98980G1022
A2JG9Z.ETR,US11135F1012
A2JGMQ.ETR,NL0012817175
A2JH5S.ETR,FR0013326246
A2JHXV.ETR,US74915M1009
A2JKHY.ETR,AT0000KTMI02
A2JM2W.ETR,CNE1000031C1
A2JNF4.ETR,NL0012969182
A2JNWZ.ETR,DE000A2JNWZ9
A2JQSC.ETR,US88688T1007
A2JQTG.ETR,US0937121079
A2JR3A.ETR,GB00BZ15CS02
A2JSPM.ETR,US46266C1053
A2JSR1.ETR,US8760301072
A2L040.ETR,DE000A2L0407
A2L041.ETR,DE000A2L0415
A2L0M0.ETR,DE000A2L0M08
A2L0MV.ETR,DE000A2L0MV0
A2L0MW.ETR,DE000A2L0MW8
A2L0MX.ETR,DE000A2L0MX6
A2L0MY.ETR,DE000A2L0MY4
A2L0MZ.ETR,DE000A2L0MZ1
A2L0NR.ETR,DE000A2L0NR6
A2LQ85.ETR,DE000A2LQ850
A2LQ88.ETR,DE000A2LQ884
A2LQUA.ETR,DE000A2LQUA5
A2N4H0.ETR,DE000A2N4H07
A2N5RS.ETR,NL0013056914
A2N5RY.ETR,US40131M1099
A2N64R.ETR,US76118Y1047
A2N6BH.ETR,US28414H1032
A2N6WP.ETR,US24703L2025
A2N7XQ.ETR,US08862E1091
A2N9D9.ETR,US60770K1079
A2N9WV.ETR,GB00BH0P3Z91
A2NB37.ETR,AT000AGRANA3
A2NB60.ETR,DE000A2NB601
A2NB65.ETR,DE000A2NB650
A2NB7S.ETR,DE000A2NB7S2
A2NBTL.ETR,DE000A2NBTL2
A2NBVD.ETR,DE000A2NBVD5
A2NBX8.ETR,DE000A2NBX80
A2P0E9.ETR,NL0014332678
A2P1UY.ETR,US14448C1045
A2P1UZ.ETR,US68902V1070
A2P205.ETR,US26142R1041
A2P4A9.ETR,US6541101050
A2P4HL.ETR,DE000A2P4HL9
A2P4LJ.ETR,DE000A2P4LJ5
A2P6UE.ETR,US3994732069
A2P71U.ETR,NL0015436031
A2P739.ETR,US88337F1057
A2P75D.ETR,US57667L1070
A2P9T5.ETR,US08975P1084
A2PA9L.ETR,US1255231003
A2PAA5.ETR,CH0451424300
A2PBHR.ETR,AT0000A25NJ6
A2PBVH.ETR,AT0000A25W06
A2PBX0.ETR,US22304C1009
A2PE38.ETR,US55087P1049
A2PF3K.ETR,US35137L1052
A2PFHR.ETR,US52736R1023
A2PFRC.ETR,US2605571031
A2PG8A.ETR,US9616842061
A2PGJ2.ETR,US98980L1017
A2PHG5.ETR,ATFREQUENT09
A2PHHG.ETR,US90353T1007
A2PJSK.ETR,US50050N1037
A2PK6Z.ETR,CH0461929603
A2PKHA.ETR,US35952H6018
A2PKRR.ETR,US22052L1044
A2PLC1.ETR,GB00BJFDXW97
A2PLC7.ETR,US26614N1028
A2PLR5.ETR,US00650F1093
A2PLUG.ETR,LU2010095458
A2PM3H.ETR,US5024311095
A2PN69.ETR,US29415F1049
A2PPE1.ETR,US98421M1062
A2PPTN.ETR,CA98421R1055
A2PR0M.ETR,US70614W1009
A2PRCJ.ETR,US83192H1068
A2PRDK.ETR,NL0013654783
A2PRLS.ETR,US1567271093
A2PSFR.ETR,US23804L1035
A2PSR2.ETR,US09075V1026
A2PUCU.ETR,NL0014040206
A2PUXE.ETR,US6687711084
A2PUZ3.ETR,US92556H2067
A2PWMZ.ETR,US89832Q1094
A2PX9L.ETR,US29452E1010
A2PXQD.ETR,DE000A2PXQD4
A2PZ0R.ETR,US75513E1010
A2PZ2D.ETR,US4432011082
A2PZZV.ETR,US03966V1070
A2QA4J.ETR,US69608A1088
A2QA6Q.ETR,US68620A2033
A2QAME.ETR,US92556V1061
A2QAZJ.ETR,CH0563815429
A2QB38.ETR,US8334451098
A2QCEQ.ETR,US9663875089
A2QDNX.ETR,DE000A2QDNX9
A2QEFA.ETR,DE000A2QEFA1
A2QG35.ETR,US0090661010
A2QH97.ETR,CH0560888270
A2QJV6.ETR,NL00150002Q7
A2QJVE.ETR,US12468P1049
A2QL01.ETR,NL00150001Q9
A2QM3K.ETR,LU2290523658
A2QMYN.ETR,US5502411037
A2QN3E.ETR,US9855101062
A2QP7J.ETR,US19260Q1076
A2QQMK.ETR,GB00BLGZ9862
A2QQQU.ETR,CH0557519201
A2QQVE.ETR,US03743Q1085
A2QRHL.ETR,DE000A2QRHL6
A2RNHY.ETR,DE000A2RNHY6
A2TR91.ETR,DE000A2TR919
A2TSL7.ETR,DE000A2TSL71
A2TSQH.ETR,DE000A2TSQH7
A2TSU2.ETR,DE000A2TSU21
A2YN37.ETR,DE000A2YN371
A2YN50.ETR,DE000A2YN504
A2YN70.ETR,DE000A2YN702
A2YN77.ETR,DE000A2YN777
A2YN90.ETR,DE000A2YN900
A2YN99.ETR,DE000A2YN991
A2YNT3.ETR,DE000A2YNT30
A2YPDD.ETR,DE000A2YPDD0
A3C4QG.ETR,US9778521024
A3CK34.ETR,DE000A3CK348
A3CK35.ETR,DE000A3CK355
A3CK36.ETR,DE000A3CK363
A3CK37.ETR,DE000A3CK371
A3CK38.ETR,DE000A3CK389
A3CK39.ETR,DE000A3CK397
A3CK3M.ETR,DE000A3CK3M5
A3CK3N.ETR,DE000A3CK3N3
A3CK3P.ETR,DE000A3CK3P8
A3CK3Q.ETR,DE000A3CK3Q6
A3CK3R.ETR,DE000A3CK3R4
A3CK6C.ETR,DE000A3CK6C9
A3CK6D.ETR,DE000A3CK6D7
A3CL3U.ETR,DE000A3CL3U7
A3CLUH.ETR,DE000A3CLUH8
A3CLUJ.ETR,DE000A3CLUJ4
A3CLUK.ETR,DE000A3CLUK2
A3CLUL.ETR,DE000A3CLUL0
A3CLUM.ETR,DE000A3CLUM8
A3CLUN.ETR,DE000A3CLUN6
A3CM2W.ETR,LU2333563281
A3CM9E.ETR,LU2334363566
A3CMGM.ETR,DE000A3CMGM5
A3CMGN.ETR,DE000A3CMGN3
A3CMNS.ETR,DK0061539921
A3CN9R.ETR,DE000A3CN9R8
A3CNK4.ETR,DE000A3CNK42
A3CNLD.ETR,US5738741041
A3CPKP.ETR,US68622V1061
A3CQ7F.ETR,DE000A3CQ7F4
A3CRRN.ETR,DE000A3CRRN9
A3CS4Z.ETR,LU2358378979
A3CSAE.ETR,DE000A3CSAE2
A3CSML.ETR,US3696043013
A3CSWZ.ETR,LU2356314745
A3CWHH.ETR,US0708301041
A3E5A5.ETR,DE000A3E5A59
A3E5C0.ETR,DE000A3E5C08
A3E5C4.ETR,DE000A3E5C40
A3E5CC.ETR,DE000A3E5CC8
A3E5D0.ETR,DE000A3E5D07
A3E5D5.ETR,DE000A3E5D56
A3E5D6.ETR,DE000A3E5D64
A3E5DK.ETR,DE000A3E5DK9
A3E5DP.ETR,DE000A3E5DP8
A3E5E4.ETR,DE000A3E5E48
A3E5E5.ETR,DE000A3E5E55
A3E5E6.ETR,DE000A3E5E63
A3E5ED.ETR,DE000A3E5ED2
A3E5ES.ETR,DE000A3E5ES0
A3E5ET.ETR,DE000A3E5ET8
A3H210.ETR,DE000A3H2101
A3H213.ETR,DE000A3H2135
A3H218.ETR,DE000A3H2184
A3H220.ETR,DE000A3H2200
A3H222.ETR,DE000A3H2226
A3H233.ETR,DE000A3H2333
A3H3L4.ETR,DE000A3H3L44
A3H3LB.ETR,DE000A3H3LB3
A3H3LL.ETR,DE000A3H3LL2
AAA.FR,FR0000062465
AAC.FR,FR0014003PZ3
AACW.FR,FR0014003QK3
AALB.NL,NL0000852564
AAP2.FR,IE00BF03XJ35
AAP3.FR,IE00BK5BZS07
AAX.NL,NL0000249100
AAXG.NL,QS0011224977
AB.FR,FR0010557264
ABCA.FR,FR0004040608
ABCH.FR,CH0475552201
ABEO.FR,FR0013185857
ABIO.FR,FR0000060402
ABN.NL,NL0011540547
ABNX.FR,FR0012616852
ABVX.FR,FR0012333284
AC.FR,FR0000120404
ACA.FR,FR0000045072
ACAN.FR,FR0000064602
ACCEL.NL,NL0009767532
ACNV.FR,FR00140015P7
ACOMO.NL,NL0000313286
AD.NL,NL0011794037
ADOC.FR,FR0011184241
ADOT.FR,CH0593331561
ADP.FR,FR0010340141
ADUX.FR,FR0012821890
ADVI.FR,FR0000053043
ADVIC.FR,FR0013296746
ADYEN.NL,NL0012969182
AE10S.NL,NL0011515390
AE12S.NL,NL0011515408
AE15S.NL,NL0011515416
AEEXT.NL,QS0011257225
AETAW.NL,NL0010614525
AEX.NL,NL0000000107
AEX2S.NL,QS0011146899
AEX3L.NL,QS0011230115
AEX3S.NL,QS0011230198
AEX4L.NL,QS0011230156
AEX4S.NL,QS0011230206
AEX5L.NL,QS0011230164
AEX5S.NL,QS0011230214
AEX6L.NL,QS0011230172
AEX6S.NL,QS0011230222
AEX7L.NL,QS0011230180
AEX7S.FR,FR0013362985
AEXAT.NL,NL0010614491
AEXDI.NL,QS0011158126
AEXEG.NL,QS0011211222
AEXEN.NL,QS0011211206
AEXEW.NL,QS0011159744
AEXGR.NL,QS0011131990
AEXLV.NL,QS0011095898
AEXNL.NL,QS0011216205
AEXNR.NL,QS0011211156
AEXSH.NL,QS0011095914
AEXTG.NL,NL0010614517
AEXTL.NL,QS0011179239
AEXTN.NL,NL0010614509
AEXXB.NL,QS0011100854
AF.FR,FR0000031122
AFME.FR,FR0013333077
AGHY.NL,NL0000685576
AGN.NL,NL0000303709
AI.FR,FR0000120073
AIR.FR,NL0000235190
AJAX.NL,NL0000018034
AKA.FR,FR0004180537
AKE.FR,FR0010313833
AKOM.FR,US00774B2088
AKW.FR,FR0000053027
AKZA.NL,NL0013267909
ALACT.FR,FR0014005OJ5
ALADA.FR,FR0000053076
ALADM.FR,FR0010457531
ALADO.FR,FR0013247244
ALADV.FR,FR0004152874
ALAFY.FR,FR0014005AC9
ALAGO.FR,FR0014004339
ALAGP.FR,FR0013452281
ALAGR.FR,FR0010641449
ALAIR.FR,IT0005450819
ALALO.FR,FR0010493510
ALAMA.FR,GB00BNKGZC51
ALAMG.FR,FR0013410370
ALANT.FR,ES0109429037
ALAQU.FR,FR0010340711
ALARF.FR,FR0013284627
ALASG.FR,QS0011227186
ALASI.FR,QS0011040902
ALASN.FR,QS0011227178
ALATF.FR,FR0000079683
