debs_symbol,yahoo_ticker,exchange,status,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
A2QH97.ETR,LMIA.DE,ETR,ok_isin,LION E-Mobility AG            N,LION E-Mobility AG,Industrials,Electrical Equipment & Parts,Switzerland,Zug,EUR,EQUITY,40030612,,https://lionemobility.com,CH0560888270
A2QQMK.ETR,TSCO.L,ETR,ok_isin,TESCO PLC ORD 6 1/3P,Tesco PLC,Consumer Defensive,Grocery Stores,United Kingdom,Welwyn Garden City,GBp,EQUITY,30606030848,340000,https://www.tescoplc.com,GB00BLGZ9862
A2QRHL.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A2QRHL6
A2QQQU.ETR,VXT.DE,ETR,ok_isin,VIDINEXT AG                   N,Vidinext AG,Communication Services,Entertainment,Switzerland,Zug,EUR,EQUITY,4920000,20,https://vidinext.com,CH0557519201
A2TR91.ETR,S6P.F,ETR,ok_isin,SpielVGG Unterhaching KGaA    N,Spielvereinigung Unterhaching Fußball GmbH & Co. KGaA,Consumer Cyclical,Leisure,Germany,Unterhaching,EUR,EQUITY,3306533,205,https://www.spvggunterhaching.de,DE000A2TR919
A2QQVE.ETR,APA,ETR,ok_isin,APA Corporation,APA Corporation,Energy,Oil & Gas E&P,United States,Houston,USD,EQUITY,12279557120,1791,https://www.apacorp.com,US03743Q1085
A2QM3K.ETR,HTG.DE,ETR,ok_isin,HomeToGo SE                   A,HomeToGo SE,Communication Services,Internet Content & Information,Luxembourg,Luxembourg,EUR,EQUITY,175604640,1482,https://ir.hometogo.de,LU2290523658
A2QN3E.ETR,,ETR,isin_not_found,,,,,,,,,,,,US9855101062
A2QP7J.ETR,COIN,ETR,ok_isin,"Coinbase Global, Inc.","Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,New York,USD,EQUITY,44127043584,4951,https://www.coinbase.com,US19260Q1076
A2QMYN.ETR,LUMN,ETR,ok_isin,"Lumen Technologies, Inc.","Lumen Technologies, Inc.",Communication Services,Telecom Services,United States,Monroe,USD,EQUITY,6449747456,21000,https://www.lumen.com,US5502411037
A2TSQH.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A2TSQH7
A2TSL7.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A2TSL71
A2YN70.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A2YN702
A2YN37.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A2YN371
A2YN50.ETR,KTA.DE,ETR,ok_isin,Knaus Tabbert AG              I,Knaus Tabbert AG,Consumer Cyclical,Recreational Vehicles,Germany,Jandelsbrunn,EUR,EQUITY,130545920,2643,https://www.knaustabbert.de,DE000A2YN504
A2YPDD.ETR,VIH1.DE,ETR,ok_isin,VIB VERMOEGEN  NA O.N.,VIB Vermögen AG,Real Estate,Real Estate Services,Germany,Neuburg an der Donau,EUR,EQUITY,245265040,44,https://www.vib-ag.de,DE000A2YPDD0
A2YN77.ETR,DE000A2YN777.SG,ETR,ok_isin,pferdewetten.de AG,,,,,,EUR,EQUITY,,,,DE000A2YN777
A2TSU2.ETR,WBAH.F,ETR,ok_isin,Wild Bunch AG                 I,Wild Bunch AG,,,Germany,Berlin,EUR,EQUITY,,102,https://www.wildbunch.eu,DE000A2TSU21
A2YN90.ETR,TMV.DE,ETR,ok_isin,TeamViewer SE                 I,TeamViewer SE,Technology,Software - Application,Germany,Göppingen,EUR,EQUITY,924530688,1900,https://www.teamviewer.com,DE000A2YN900
A2YNT3.ETR,DE000A2YNT30.SG,ETR,ok_isin,AlzChem Group AG,,,,,,EUR,EQUITY,,,,DE000A2YNT30
A2YN99.ETR,ESY.HM,ETR,ok_isin,EASY SOFTWARE AG              N,Easy Software AG,Technology,Software - Application,Germany,Essen,EUR,EQUITY,140384432,355,https://easy-software.com,DE000A2YN991
A3CM9E.ETR,,ETR,isin_not_found,,,,,,,,,,,,LU2334363566
A3CN9R.ETR,14D.DE,ETR,ok_isin,tokentus Investment AG        N,tokentus investment AG,Financial Services,Asset Management,Germany,Frankfurt am Main,EUR,EQUITY,4636912,3,https://www.tokentus.com,DE000A3CN9R8
A3CMGM.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3CMGM5
A3CM2W.ETR,TNIE.F,ETR,ok_isin,tonies SE                     A,tonies SE,Consumer Cyclical,Leisure,Luxembourg,Luxembourg,EUR,EQUITY,1538387328,634,https://www.tonies.de,LU2333563281
A3CMGN.ETR,HGEA.F,ETR,ok_isin,hGears AG                     I,hGears AG,Consumer Cyclical,Auto Parts,Germany,Schramberg,EUR,EQUITY,7696000,603,https://hgears.com,DE000A3CMGN3
A3CMNS.ETR,VWS.CO,ETR,ok_isin,Vestas Wind Systems A/S,Vestas Wind Systems A/S,Industrials,Specialty Industrial Machinery,Denmark,Aarhus,DKK,EQUITY,165266046976,36808,https://www.vestas.com,DK0061539921
A3C4QG.ETR,,ETR,isin_not_found,,,,,,,,,,,,US9778521024
A3CQ7F.ETR,BIKE.F,ETR,ok_isin,Bike24 Holding AG             I,Bike24 Holding AG,Consumer Cyclical,Internet Retail,Germany,Dresden,EUR,EQUITY,110413568,456,https://corporate.bike24.com,DE000A3CQ7F4
A3CRRN.ETR,DE000A3CRRN9.SG,ETR,ok_isin,Cherry AG,,,,,,EUR,EQUITY,,,,DE000A3CRRN9
A3CSML.ETR,GE,ETR,ok_isin,GE Aerospace,GE Aerospace,Industrials,Aerospace & Defense,United States,Evendale,USD,EQUITY,375192944640,57000,https://www.geaerospace.com,US3696043013
A3CS4Z.ETR,LRND.F,ETR,ok_isin,AnchorCore SE                 A,AnchorCore SE,Industrials,Building Products & Equipment,Luxembourg,Luxembourg City,EUR,EQUITY,25530378,392,https://anchorcore.com,LU2358378979
A3CSAE.ETR,DE000A3CSAE2.SG,ETR,ok_isin,Mister Spex SE,,,,,,EUR,EQUITY,,,,DE000A3CSAE2
A3CPKP.ETR,OGN,ETR,ok_isin,Organon & Co.,Organon & Co.,Healthcare,Drug Manufacturers - General,United States,Jersey City,USD,EQUITY,3555731712,10000,https://www.organon.com,US68622V1061
A3CNK4.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3CNK42
A3CNLD.ETR,MRVL,ETR,ok_isin,"Marvell Technology, Inc.","Marvell Technology, Inc.",Technology,Semiconductors,United States,Wilmington,USD,EQUITY,169788489728,7480,https://www.marvell.com,US5738741041
A3CSWZ.ETR,NVM.F,ETR,ok_isin,Novem Group S.A.              R,Novem Group S.A.,Consumer Cyclical,Auto Parts,Luxembourg,Contern,EUR,EQUITY,109296968,4082,https://novem.com,LU2356314745
A3E5A5.ETR,SBX.DU,ETR,ok_isin,SYNBIOTIC SE                  N,SynBiotic SE,,,Germany,Düsseldorf,EUR,EQUITY,,79,https://www.synbiotic.com,DE000A3E5A59
A3E5C0.ETR,CNW.F,ETR,ok_isin,co.don AG                     I,co.don AG,Healthcare,Biotechnology,Germany,Teltow,EUR,EQUITY,427573,26,https://www.codon.de,DE000A3E5C08
A3E5C4.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5C40
A3CWHH.ETR,BBWI,ETR,ok_isin,"Bath & Body Works, Inc.","Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,United States,Columbus,USD,EQUITY,4130001408,9071,https://www.bbwinc.com,US0708301041
A3E5CC.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5CC8
A3E5DP.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5DP8
A3E5DK.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5DK9
A3E5D6.ETR,DE000A3E5D64.SG,ETR,ok_isin,Fuchs SE,,,,,,EUR,EQUITY,,,,DE000A3E5D64
A3E5D5.ETR,FPE.DE,ETR,ok_isin,FUCHS SE                      N,Fuchs SE,Basic Materials,Specialty Chemicals,Germany,Mannheim,EUR,EQUITY,4539150336,6857,https://www.fuchs.com/group,DE000A3E5D56
A3E5D0.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5D07
A3E5ES.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5ES0
A3E5E6.ETR,HHHA.MU,ETR,ok_isin,Homes & Holiday AG            N,Homes & Holiday AG,Real Estate,Real Estate Services,Germany,Munich,EUR,EQUITY,1290652,,https://www.homes-holiday.com,DE000A3E5E63
A3E5ED.ETR,VEZ.DE,ETR,ok_isin,PLANETHIC GROUP AG            I,Planethic Group AG,Consumer Defensive,Packaged Foods,Germany,Ludwigsfelde,EUR,EQUITY,2861469,74,https://planethic.group,DE000A3E5ED2
A3E5ET.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3E5ET8
A3E5E5.ETR,HP3A.DE,ETR,ok_isin,Ringmetall SE                 N,Ringmetall SE,Industrials,Tools & Accessories,Germany,Munich,EUR,EQUITY,78486408,975,https://ringmetall.de,DE000A3E5E55
A3H213.ETR,MA10.DE,ETR,ok_isin,Binect AG                     I,Binect AG,Technology,Software - Application,Germany,Weiterstadt,EUR,EQUITY,5370244,43,https://binect.com,DE000A3H2135
A3H222.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3H2226
A3H233.ETR,HABA.HM,ETR,ok_isin,HAMBORNER REIT AG             N,Hamborner REIT AG,,,,,EUR,ETF,,,,DE000A3H2333
A3H210.ETR,AAQ1.DE,ETR,ok_isin,aap Implantate AG             I,aap Implantate AG,Healthcare,Medical Devices,Germany,Berlin,EUR,EQUITY,23841502,99,https://www.aap.de,DE000A3H2101
A3H218.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3H2184
A3H220.ETR,NA9.DE,ETR,ok_isin,Nagarro SE                    N,Nagarro SE,Technology,Information Technology Services,Germany,Munich,EUR,EQUITY,948622784,18543,https://www.nagarro.com,DE000A3H2200
A3H3L4.ETR,2INV.F,ETR,ok_isin,2invest AG                    N,2invest AG,Financial Services,Asset Management,Germany,Heidelberg,EUR,EQUITY,43753176,3,https://2invest-ag.com,DE000A3H3L44
AACW.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014003QK3
A3H3LL.ETR,VTWR.HM,ETR,ok_isin,Vantage Towers AG             N,Vantage Towers AG,Real Estate,Real Estate Services,Germany,Düsseldorf,EUR,EQUITY,19541956608,711,https://www.vantagetowers.com,DE000A3H3LL2
A3H3LB.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A3H3LB3
AAC.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014003PZ3
ABIO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000060402
ACNV.FR,,FR,isin_not_found,,,,,,,,,,,,FR00140015P7
ACCEL.NL,,NL,isin_not_found,,,,,,,,,,,,NL0009767532
ADVIC.FR,ALDVI.PA,FR,ok_isin,ADVICENNE,Advicenne S.A.,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,23920096,11,https://www.advicenne.com,FR0013296746
ADVI.FR,ALAVI.PA,FR,ok_isin,ADVINI,AdVini S.A.,Consumer Defensive,Beverages - Wineries & Distilleries,France,Clermont-l'Hérault,EUR,EQUITY,66930196,892,https://www.advini.com,FR0000053043
ADUX.FR,ALDUX.PA,FR,ok_isin,ADUX,,Communication Services,Advertising Agencies,France,Paris,EUR,EQUITY,9343455,29,https://www.adux.com,FR0012821890
AFME.FR,CVX.PA,FR,ok_isin,CARVOLIX,,Healthcare,Medical Devices,France,Aix-en-Provence,EUR,EQUITY,350740192,,https://www.carvolix.eu,FR0013333077
AKA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004180537
ALADA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000053076
ALACT.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014005OJ5
ALADM.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010457531
ALADV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004152874
ALAMG.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013410370
ALATF.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000079683
ALAVY.FR,ALWIN.PA,FR,ok_isin,WINAMP GROUP,,Communication Services,Internet Content & Information,Belgium,Brussels,EUR,EQUITY,8821581,,https://www.llama-group.com,BE0974334667
ALANT.FR,ALISP.PA,FR,ok_isin,ISPD NETWORK,"ISPD Network, S.A.",Communication Services,Advertising Agencies,Spain,Madrid,EUR,EQUITY,25311972,514,https://www.ispd.com,ES0109429037
ALBDM.FR,ALTRA.PA,FR,ok_isin,TRACTIAL,,Technology,Software - Infrastructure,France,Paris,EUR,EQUITY,11246019,28,https://www.bdmultimedia.fr,FR0000035305
ALCES.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013297165
ALCHI.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014000JX7
ALCG.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013530102
ALCAR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010907956
ALBUD.FR,ALMIN.PA,FR,ok_isin,MINT,MINT Société anonyme,Utilities,Utilities - Renewable,France,Montpellier,EUR,EQUITY,30754198,70,https://www.mint.eco,FR0004172450
ALCOR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0012788065
ALCYB.FR,ALIBR.PA,FR,ok_isin,CALIBRE,,Industrials,Aerospace & Defense,France,Suresnes,EUR,EQUITY,10023498,191,https://cybergun.com,FR0014004QR6
ALD.FR,AYV.PA,FR,ok_isin,AYVENS,,Industrials,Rental & Leasing Services,France,Puteaux,EUR,EQUITY,9065168896,13000,https://www.ayvens.com,FR0013258662
ALDBY.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013400991
ALDEI.FR,5D8.F,FR,ok_isin,Investment AB Oeresund        N,Investment AB Öresund (publ),Financial Services,Asset Management,Sweden,Stockholm,EUR,EQUITY,527719072,6,https://www.oresund.se,FR0010879056
ALDR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011522168
ALENE.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011915339
ALENR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000045122
ALFBA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004034593
ALESK.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000035818
ALFIL.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010221069
ALFOC.FR,ALPUL.PA,FR,ok_isin,PULLUP ENTERTAINMENT,Pullup Entertainment Société anonyme,Communication Services,Electronic Gaming & Multimedia,France,Paris,EUR,EQUITY,65501344,600,https://pullupent.com,FR0012419307
ALGAU.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013495298
ALGBE.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011052257
ALHEO.FR,,FR,isin_not_found,,,,,,,,,,,,CA4433003064
ALHIO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000077562
ALHYG.FR,ALTAO.PA,FR,ok_isin,ATON,,Healthcare,Biotechnology,France,Strasbourg,EUR,EQUITY,10681674,9,https://www.aton-group.com,FR0004153930
ALICR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014005IU4
ALIDS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000062184
ALIVA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010082305
ALKER.FR,,FR,isin_not_found,,,,,,,,,,,,IT0005380438
ALLEC.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013335742
ALM.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013421286
ALMBG.FR,,FR,isin_not_found,,,,,,,,,,,,IT0005119109
ALMAK.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000072993
ALMDP.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010844464
ALMIL.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010285965
ALMII.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013270626
ALMNG.FR,ALSRS.PA,FR,ok_isin,SIRIUS MEDIA,Sirius Media,Communication Services,Advertising Agencies,France,Paris,EUR,EQUITY,1584645,3056,https://siriusmedia.fr,FR0010812230
ALMND.FR,,FR,isin_not_found,,,,,,,,,,,,FR00140050Q2
ALNOX.FR,ALTME.PA,FR,ok_isin,TME PHARMA,TME Pharma N.V.,Healthcare,Biotechnology,Germany,Berlin,EUR,EQUITY,5933906,,https://www.tmepharma.com,NL0012044762
ALONC.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011766229
ALOBR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010330613
ALONX.FR,ALVIO.PA,FR,ok_isin,VALERIO THERAPEUTICS,Valerio Therapeutics Société anonyme,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,388570752,25,https://valeriotx.com,FR0010095596
ALPAR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013204070
ALOSM.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013231180
ALPCV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013178712
ALPHA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011191287
ALPHS.FR,,FR,isin_not_found,,,,,,,,,,,,BE0974302342
ALPHE.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011651694
ALPIX.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011950641
ALPLA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010211037
ALPRO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010313486
ALQP.FR,,FR,isin_not_found,,,,,,,,,,,,ES0105118006
ALSER.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000073728
ALSIM.FR,,FR,isin_not_found,,,,,,,,,,,,GB00B19RTX44
ALTAN.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000075673
ALTEV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010278762
ALTBG.FR,ALCPB.PA,FR,ok_isin,CAPITAL B,Capital B,Technology,Software - Application,France,Puteaux,EUR,EQUITY,145142464,110,https://cptlb.com,FR0011053636
ALTER.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004197747
ALTBM.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011668821
ALTIV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000060949
ALTRO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004175099
ALTTI.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010383877
ALUMS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013263878
ALUCR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0011070457
ALTUR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010395681
ALTVO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004166197
ALVIV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004029478
ALVER.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004155240
ALVET.FR,,FR,isin_not_found,,,,,,,,,,,,BE0974387194
ALVTX.FR,,FR,isin_not_found,,,,,,,,,,,,FR0004183960
ALWED.FR,,FR,isin_not_found,,,,,,,,,,,,FR0010688440
ALVMG.FR,ALKLH.PA,FR,ok_isin,KLEA HOLDING,,Healthcare,Diagnostics & Research,France,Paris,EUR,EQUITY,50132476,128,https://www.kleaholding.com,FR0013481835
AMPLI.FR,,FR,isin_not_found,,,,,,,,,,,,FR0012789667
APM.FR,,FR,isin_not_found,,,,,,,,,,,,KYG6096M1069
ASP.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000076887
ATI.FR,ALATI.PA,FR,ok_isin,ACTIA GROUP S.A.,ACTIA Group S.A.,Consumer Cyclical,Auto Parts,France,Toulouse,EUR,EQUITY,79533176,3818,https://www.actia.com,FR0000076655
ATA.FR,ALATA.PA,FR,ok_isin,ATARI S.A.,Atari SA,Communication Services,Electronic Gaming & Multimedia,France,Paris,EUR,EQUITY,57720764,90,https://www.atari.com,FR0010478248
AURS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013183589
AXW.FR,74SW.PA,FR,ok_isin,74SOFTWARE,,Technology,Software - Application,United States,Scottsdale,EUR,EQUITY,1130290304,4527,https://www.74software.com,FR0011040500
BA3.FR,BA3.L,FR,ok_isin,LEVERAGE SHARES PUBLIC LIMITED ,Leverage Shares 3x Boeing ETP Securities,,,,,USD,ETF,,,,XS2297551371
BASF11.ETR,BAS.DE,ETR,ok_isin,BASF SE                       N,BASF SE,Basic Materials,Chemicals,Germany,Ludwigshafen am Rhein,EUR,EQUITY,43071062016,106428,https://www.basf.com,DE000BASF111
BAES.FR,BAS.L,FR,ok_isin,LEVERAGE SHARES PUBLIC LIMITED ,Leverage Shares -1x Short Boeing ETP Securities,,,,,USD,ETF,,,,XS2297551454
BALYO.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013258399
BBED.NL,,NL,isin_not_found,,,,,,,,,,,,NL0000339703
BAY001.ETR,BAYN.DE,ETR,ok_isin,Bayer AG                      N,Bayer Aktiengesellschaft,Healthcare,Drug Manufacturers - General,Germany,Leverkusen,EUR,EQUITY,46056042496,87757,https://www.bayer.com,DE000BAY0017
BFB001.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000BFB0019
BCSS.NL,,NL,isin_not_found,,,,,,,,,,,,XS2297618972
BERR.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000062341
BGAG98.ETR,BIG1.F,ETR,ok_isin,Bio-Gate AG                   I,Bio-Gate AG,Healthcare,Medical Instruments & Supplies,Germany,Nuremberg,EUR,EQUITY,1151887,51,https://www.bio-gate.de,DE000BGAG981
BFB002.ETR,B4B3.HM,ETR,ok_isin,METRO AG                      I,Metro AG,Consumer Defensive,Food Distribution,Germany,Düsseldorf,EUR,EQUITY,2505371136,77779,https://www.metroag.de,DE000BFB0027
BIOBS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013517380
BGHL.NL,,NL,isin_not_found,,,,,,,,,,,,GG00B1FQG453
BGHS.NL,,NL,isin_not_found,,,,,,,,,,,,GG00B39VMM07
BLV.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014003FE9
BLUBT.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013480985
BOKA.NL,,NL,isin_not_found,,,,,,,,,,,,NL0000852580
BOLS.NL,,NL,isin_not_found,,,,,,,,,,,,NL0010998878
BSGR.NL,,NL,isin_not_found,,,,,,,,,,,,LU1789205884
BPSBS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013507290
BRILL.NL,,NL,isin_not_found,,,,,,,,,,,,NL0000442523
CAFO.FR,ALCAF.PA,FR,ok_isin,CAFOM,,Consumer Cyclical,Home Improvement Retail,France,Paris,EUR,EQUITY,119599752,1135,https://www.cafom.com,FR0010151589
CAPLI.FR,,FR,isin_not_found,,,,,,,,,,,,FR0012969095
CATG.FR,ALCAT.PA,FR,ok_isin,CATANA GROUP,,Consumer Cyclical,Recreational Vehicles,France,Canet-en-Roussillon,EUR,EQUITY,51837300,757,https://www.catanagroup.com,FR0010193052
CATR.FR,CAT,FR,ok_isin,"Caterpillar, Inc.",Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,United States,Irving,USD,EQUITY,402225758208,118000,https://www.caterpillar.com,US1491231015
CAS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000072894
CDANV.FR,,FR,isin_not_found,,,,,,,,,,,,FR00140017V1
CBK100.ETR,CBK.DE,ETR,ok_isin,Commerzbank AG                I,Commerzbank AG,Financial Services,Banks - Regional,Germany,Frankfurt am Main,EUR,EQUITY,41119633408,40144,https://www.commerzbank.de,DE000CBK1001
CGG.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013181864
CGGBS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013309614
CGGBT.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013309622
CGM.FR,ALCGM.PA,FR,ok_isin,CEGEDIM,,Healthcare,Health Information Services,France,Boulogne-Billancourt,EUR,EQUITY,140378336,6200,https://www.cegedim.com,FR0000053506
BUDBS.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013307329
CIB.FR,ALCBX.PA,FR,ok_isin,CIBOX INTER A CTIV,Cibox Inter@ctive,Technology,Computer Hardware,France,Alfortville,EUR,EQUITY,9521857,92,https://www.ciboxcorp.com,FR0000054322
CLB.NL,,NL,isin_not_found,,,,,,,,,,,,NL0000200384
CLP.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000140071
CNP.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000120222
CNV.FR,,FR,isin_not_found,,,,,,,,,,,,NL0010949392
CLA.FR,ALCLA.PA,FR,ok_isin,CLARANOVA,,Technology,Software - Application,France,Courbevoie,EUR,EQUITY,35904220,717,https://www.claranova.com,FR0013426004
COX.FR,ALCOX.PA,FR,ok_isin,NICOX S.A.,Nicox S.A.,Healthcare,Biotechnology,France,Biot,EUR,EQUITY,36458528,10,https://www.nicox.com,FR0013018124
COM.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000053399
CPA1.NL,,NL,isin_not_found,,,,,,,,,,,,KYG2581M1078
CPA1W.NL,,NL,isin_not_found,,,,,,,,,,,,KYG2581M1151
CTCA1.NL,,NL,isin_not_found,,,,,,,,,,,,NL0015000DC9
CTRG.FR,ALCIS.PA,FR,ok_isin,CATERING INTERNATIONAL & SERVIC,Catering International & Services Société Anonyme,Industrials,Specialty Business Services,France,Marseille,EUR,EQUITY,152024016,16600,https://www.cis-integratedservices.com,FR0000064446
CTCT1.NL,,NL,isin_not_found,,,,,,,,,,,,NL0015000F09
CTCW1.NL,,NL,isin_not_found,,,,,,,,,,,,NL0015000DD7
CYBKB.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013508009
CYBK1.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013507977
CYBKA.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013507985
CYBBT.FR,,FR,isin_not_found,,,,,,,,,,,,FR0013340817
DCACS.NL,,NL,isin_not_found,,,,,,,,,,,,GG00BMB5XZ39
DCACW.NL,,NL,isin_not_found,,,,,,,,,,,,GG00BMB5XY22
DEEW.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014003G19
DEE.FR,,FR,isin_not_found,,,,,,,,,,,,FR0014003G01
DPA.NL,,NL,isin_not_found,,,,,,,,,,,,NL0009197771
DLTA.FR,ALDLT.PA,FR,ok_isin,DELTA PLUS GROUP,Delta Plus Group,Consumer Cyclical,Footwear & Accessories,France,Apt,EUR,EQUITY,253787456,3748,https://www.deltaplus.eu,FR0013283108
DGM.FR,ALDMS.PA,FR,ok_isin,DIAGNOSTIC MEDICAL SYSTEMS,Diagnostic Medical Systems S.A.,Healthcare,Medical Devices,France,Gallargues-le-Montueux,EUR,EQUITY,27932308,146,https://www.dms-imaging.com,FR0012202497
DGB.NL,EARTH.AS,NL,ok_isin,GREEN EARTH GROUP N.V.,,Basic Materials,Lumber & Wood Production,Netherlands,Lelystad,EUR,EQUITY,13557463,41,https://www.green.earth,NL0009169515
DSC2.NL,CABKA.AS,NL,ok_isin,CABKA N.V.,Cabka N.V.,Consumer Cyclical,Packaging & Containers,Netherlands,Amsterdam,EUR,EQUITY,47384000,423,https://www.cabka.com,NL00150000S7
DSC2S.NL,,NL,isin_not_found,,,,,,,,,,,,NL00150002R5
DSCW1.NL,,NL,isin_not_found,,,,,,,,,,,,NL00150000T5
DVT.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000073793
DSM.NL,,NL,isin_not_found,,,,,,,,,,,,NL0000009827
DSCW3.NL,,NL,isin_not_found,,,,,,,,,,,,NL00150000V1
DSCW2.NL,,NL,isin_not_found,,,,,,,,,,,,NL00150000U3
EBPF.FR,,FR,isin_not_found,,,,,,,,,,,,FR0000062507
